date;hour;price
2022-12-10;4;276,73
2022-12-10;5;280,26
2022-12-10;6;288,89
2022-12-10;7;306,05
2022-12-10;8;344,10
2022-12-10;9;396,61
2022-12-10;10;419,33
2022-12-10;11;412,38
2022-12-10;12;398,10
2022-12-10;13;375,90
2022-12-10;14;377,07
2022-12-10;15;393,50
2022-12-10;16;420,59
2022-12-10;17;449,92
2022-12-10;18;442,70
2022-12-10;19;420,72
2022-12-10;20;361,15
2022-12-10;21;323,88
2022-12-10;22;307,65
2022-12-10;23;285,28
2022-12-11;0;300,56
2022-12-11;1;287,98
2022-12-11;2;288,08
2022-12-11;3;272,52
2022-12-11;4;268,42
2022-12-11;5;269,24
2022-12-11;6;280,98
2022-12-11;7;279,73
2022-12-11;8;293,09
2022-12-11;9;320,09
2022-12-11;10;326,55
2022-12-11;11;345,19
2022-12-11;12;347,71
2022-12-11;13;324,74
2022-12-11;14;328,31
2022-12-11;15;336,51
2022-12-11;16;361,60
2022-12-11;17;413,94
2022-12-11;18;430,05
2022-12-11;19;412,74
2022-12-11;20;383,98
2022-12-11;21;335,35
2022-12-11;22;323,85
2022-12-11;23;306,25
2022-12-12;0;280,18
2022-12-12;1;242,41
2022-12-12;2;240,00
2022-12-12;3;240,00
2022-12-12;4;240,00
2022-12-12;5;276,90
2022-12-12;6;382,82
2022-12-12;7;505,00
2022-12-12;8;532,13
2022-12-12;9;501,65
2022-12-12;10;505,47
2022-12-12;11;497,35
2022-12-12;12;489,95
2022-12-12;13;482,80
2022-12-12;14;506,04
2022-12-12;15;534,41
2022-12-12;16;545,14
2022-12-12;17;573,98
2022-12-12;18;545,25
2022-12-12;19;495,84
2022-12-12;20;473,79
2022-12-12;21;399,09
2022-12-12;22;338,70
2022-12-12;23;199,99
2022-12-13;0;298,80
2022-12-13;1;260,53
2022-12-13;2;244,59
2022-12-13;3;243,09
2022-12-13;4;272,15
2022-12-13;5;308,49
2022-12-13;6;368,90
2022-12-13;7;499,70
2022-12-13;8;571,76
2022-12-13;9;553,29
2022-12-13;10;518,08
2022-12-13;11;505,16
2022-12-13;12;482,78
2022-12-13;13;506,03
2022-12-13;14;552,71
2022-12-13;15;570,25
2022-12-13;16;590,00
2022-12-13;17;665,01
2022-12-13;18;595,94
2022-12-13;19;522,58
2022-12-13;20;452,47
2022-12-13;21;353,79
2022-12-13;22;321,03
2022-12-13;23;283,08
2022-12-14;0;271,89
2022-12-14;1;270,47
2022-12-14;2;268,69
2022-12-14;3;278,00
2022-12-14;4;279,69
2022-12-14;5;311,11
2022-12-14;6;368,82
2022-12-14;7;494,97
2022-12-14;8;539,99
2022-12-14;9;569,72
2022-12-14;10;565,18
2022-12-14;11;568,01
2022-12-14;12;526,10
2022-12-14;13;515,73
2022-12-14;14;514,95
2022-12-14;15;528,53
2022-12-14;16;545,00
2022-12-14;17;590,00
2022-12-14;18;557,00
2022-12-14;19;520,57
2022-12-14;20;487,90
2022-12-14;21;396,67
2022-12-14;22;351,72
2022-12-14;23;328,94
2022-12-15;0;300,00
2022-12-15;1;290,74
2022-12-15;2;279,46
2022-12-15;3;270,19
2022-12-15;4;274,14
2022-12-15;5;289,63
2022-12-15;6;338,54
2022-12-15;7;439,05
2022-12-15;8;490,03
2022-12-15;9;489,66
2022-12-15;10;474,55
2022-12-15;11;452,75
2022-12-15;12;410,19
2022-12-15;13;396,53
2022-12-15;14;455,05
2022-12-15;15;469,93
2022-12-15;16;485,03
2022-12-15;17;500,00
2022-12-15;18;499,91
2022-12-15;19;485,53
2022-12-15;20;439,90
2022-12-15;21;367,72
2022-12-15;22;336,95
2022-12-15;23;305,39
2022-12-16;0;296,30
2022-12-16;1;288,12
2022-12-16;2;280,19
2022-12-16;3;270,33
2022-12-16;4;282,55
2022-12-16;5;296,35
2022-12-16;6;347,59
2022-12-16;7;470,22
2022-12-16;8;543,49
2022-12-16;9;565,01
2022-12-16;10;546,80
2022-12-16;11;547,42
2022-12-16;12;498,13
2022-12-16;13;474,33
2022-12-16;14;467,71
2022-12-16;15;465,14
2022-12-16;16;478,55
2022-12-16;17;505,00
2022-12-16;18;490,98
2022-12-16;19;467,96
2022-12-16;20;400,97
2022-12-16;21;334,67
2022-12-16;22;307,54
2022-12-16;23;271,04
2022-12-17;0;277,08
2022-12-17;1;269,40
2022-12-17;2;243,04
2022-12-17;3;232,88
2022-12-17;4;228,63
2022-12-17;5;228,58
2022-12-17;6;231,81
2022-12-17;7;241,48
2022-12-17;8;291,05
2022-12-17;9;299,81
2022-12-17;10;302,13
2022-12-17;11;281,16
2022-12-17;12;270,07
2022-12-17;13;254,75
2022-12-17;14;266,87
2022-12-17;15;283,50
2022-12-17;16;305,13
2022-12-17;17;327,37
2022-12-17;18;316,24
2022-12-17;19;242,00
2022-12-17;20;231,11
2022-12-17;21;229,99
2022-12-17;22;197,72
2022-12-17;23;184,06
2022-12-18;0;169,77
2022-12-18;1;160,58
2022-12-18;2;155,90
2022-12-18;3;132,90
2022-12-18;4;134,54
2022-12-18;5;118,55
2022-12-18;6;127,06
2022-12-18;7;171,53
2022-12-18;8;204,69
2022-12-18;9;192,18
2022-12-18;10;212,85
2022-12-18;11;195,28
2022-12-18;12;185,80
2022-12-18;13;219,04
2022-12-18;14;229,50
2022-12-18;15;239,86
2022-12-18;16;233,57
2022-12-18;17;229,47
2022-12-18;18;220,65
2022-12-18;19;208,29
2022-12-18;20;130,02
2022-12-18;21;163,08
2022-12-18;22;130,76
2022-12-18;23;103,22
2022-12-19;0;104,95
2022-12-19;1;90,73
2022-12-19;2;58,61
2022-12-19;3;59,47
2022-12-19;4;72,58
2022-12-19;5;109,11
2022-12-19;6;175,36
2022-12-19;7;240,03
2022-12-19;8;249,57
2022-12-19;9;248,85
2022-12-19;10;248,85
2022-12-19;11;247,05
2022-12-19;12;248,70
2022-12-19;13;245,80
2022-12-19;14;249,43
2022-12-19;15;248,81
2022-12-19;16;249,02
2022-12-19;17;248,85
2022-12-19;18;248,85
2022-12-19;19;227,11
2022-12-19;20;189,98
2022-12-19;21;174,65
2022-12-19;22;166,33
2022-12-19;23;120,06
2022-12-20;0;108,19
2022-12-20;1;92,41
2022-12-20;2;92,45
2022-12-20;3;76,35
2022-12-20;4;81,94
2022-12-20;5;99,21
2022-12-20;6;149,99
2022-12-20;7;199,68
2022-12-20;8;223,40
2022-12-20;9;225,14
2022-12-20;10;220,37
2022-12-20;11;227,34
2022-12-20;12;219,23
2022-12-20;13;216,22
2022-12-20;14;228,18
2022-12-20;15;225,01
2022-12-20;16;227,65
2022-12-20;17;228,99
2022-12-20;18;234,43
2022-12-20;19;230,00
2022-12-20;20;228,24
2022-12-20;21;223,98
2022-12-20;22;204,68
2022-12-20;23;170,37
2022-12-21;0;177,74
2022-12-21;1;174,76
2022-12-21;2;174,64
2022-12-21;3;167,93
2022-12-21;4;168,96
2022-12-21;5;179,98
2022-12-21;6;215,19
2022-12-21;7;247,08
2022-12-21;8;273,00
2022-12-21;9;269,84
2022-12-21;10;251,71
2022-12-21;11;248,24
2022-12-21;12;238,96
2022-12-21;13;232,89
2022-12-21;14;241,02
2022-12-21;15;228,96
2022-12-21;16;224,79
2022-12-21;17;246,01
2022-12-21;18;234,99
2022-12-21;19;225,81
2022-12-21;20;211,19
2022-12-21;21;187,91
2022-12-21;22;170,58
2022-12-21;23;140,09
2022-12-22;0;155,09
2022-12-22;1;145,60
2022-12-22;2;140,19
2022-12-22;3;132,41
2022-12-22;4;128,22
2022-12-22;5;155,92
2022-12-22;6;183,86
2022-12-22;7;219,33
2022-12-22;8;220,14
2022-12-22;9;221,69
2022-12-22;10;224,93
2022-12-22;11;224,40
2022-12-22;12;224,04
2022-12-22;13;216,82
2022-12-22;14;213,29
2022-12-22;15;210,39
2022-12-22;16;213,19
2022-12-22;17;214,19
2022-12-22;18;219,13
2022-12-22;19;214,94
2022-12-22;20;196,25
2022-12-22;21;179,30
2022-12-22;22;139,02
2022-12-22;23;106,49
2022-12-23;0;80,64
2022-12-23;1;75,91
2022-12-23;2;73,26
2022-12-23;3;73,25
2022-12-23;4;77,06
2022-12-23;5;84,49
2022-12-23;6;169,45
2022-12-23;7;189,19
2022-12-23;8;217,00
2022-12-23;9;222,20
2022-12-23;10;225,09
2022-12-23;11;219,93
2022-12-23;12;222,83
2022-12-23;13;226,00
2022-12-23;14;223,90
2022-12-23;15;217,61
2022-12-23;16;222,06
2022-12-23;17;214,02
2022-12-23;18;209,93
2022-12-23;19;198,44
2022-12-23;20;181,34
2022-12-23;21;155,74
2022-12-23;22;148,74
2022-12-23;23;119,90
2022-12-24;0;81,20
2022-12-24;1;50,40
2022-12-24;2;50,00
2022-12-24;3;33,32
2022-12-24;4;36,89
2022-12-24;5;48,48
2022-12-24;6;57,53
2022-12-24;7;98,20
2022-12-24;8;122,20
2022-12-24;9;145,87
2022-12-24;10;153,00
2022-12-24;11;145,02
2022-12-24;12;138,60
2022-12-24;13;148,27
2022-12-24;14;151,10
2022-12-24;15;160,33
2022-12-24;16;163,05
2022-12-24;17;166,40
2022-12-24;18;149,45
2022-12-24;19;138,55
2022-12-24;20;129,67
2022-12-24;21;120,00
2022-12-24;22;116,70
2022-12-24;23;110,78
2022-12-25;0;120,28
2022-12-25;1;112,11
2022-12-25;2;106,65
2022-12-25;3;90,84
2022-12-25;4;85,70
2022-12-25;5;83,60
2022-12-25;6;83,59
2022-12-25;7;90,48
2022-12-25;8;110,10
2022-12-25;9;113,28
2022-12-25;10;119,60
2022-12-25;11;121,36
2022-12-25;12;101,01
2022-12-25;13;95,60
2022-12-25;14;92,89
2022-12-25;15;110,08
2022-12-25;16;112,91
2022-12-25;17;130,42
2022-12-25;18;120,38
2022-12-25;19;107,45
2022-12-25;20;62,66
2022-12-25;21;61,47
2022-12-25;22;50,90
2022-12-25;23;32,11
2022-12-26;0;28,48
2022-12-26;1;29,59
2022-12-26;2;26,37
2022-12-26;3;21,30
2022-12-26;4;17,90
2022-12-26;5;16,33
2022-12-26;6;18,11
2022-12-26;7;23,29
2022-12-26;8;37,75
2022-12-26;9;47,74
2022-12-26;10;57,88
2022-12-26;11;57,58
2022-12-26;12;53,58
2022-12-26;13;29,99
2022-12-26;14;32,64
2022-12-26;15;33,99
2022-12-26;16;47,63
2022-12-26;17;49,49
2022-12-26;18;50,95
2022-12-26;19;47,66
2022-12-26;20;47,62
2022-12-26;21;44,04
2022-12-26;22;29,68
2022-12-26;23;19,48
2022-12-27;0;19,94
2022-12-27;1;9,98
2022-12-27;2;5,69
2022-12-27;3;5,00
2022-12-27;4;11,46
2022-12-27;5;19,59
2022-12-27;6;30,42
2022-12-27;7;70,03
2022-12-27;8;81,38
2022-12-27;9;95,20
2022-12-27;10;93,63
2022-12-27;11;105,82
2022-12-27;12;107,73
2022-12-27;13;108,40
2022-12-27;14;108,95
2022-12-27;15;126,82
2022-12-27;16;144,02
2022-12-27;17;154,88
2022-12-27;18;160,73
2022-12-27;19;120,80
2022-12-27;20;94,84
2022-12-27;21;68,58
2022-12-27;22;66,61
2022-12-27;23;63,33
2022-12-28;0;50,01
2022-12-28;1;33,13
2022-12-28;2;34,41
2022-12-28;3;33,83
2022-12-28;4;44,55
2022-12-28;5;52,30
2022-12-28;6;62,25
2022-12-28;7;65,10
2022-12-28;8;69,80
2022-12-28;9;69,62
2022-12-28;10;70,06
2022-12-28;11;70,28
2022-12-28;12;72,30
2022-12-28;13;75,97
2022-12-28;14;78,48
2022-12-28;15;99,06
2022-12-28;16;114,26
2022-12-28;17;121,26
2022-12-28;18;119,90
2022-12-28;19;95,14
2022-12-28;20;81,55
2022-12-28;21;69,00
2022-12-28;22;60,45
2022-12-28;23;43,87
2022-12-29;0;26,39
2022-12-29;1;24,80
2022-12-29;2;23,14
2022-12-29;3;19,37
2022-12-29;4;19,48
2022-12-29;5;22,65
2022-12-29;6;26,30
2022-12-29;7;31,30
2022-12-29;8;31,97
2022-12-29;9;31,69
2022-12-29;10;30,72
2022-12-29;11;29,62
2022-12-29;12;26,15
2022-12-29;13;25,25
2022-12-29;14;24,87
2022-12-29;15;25,14
2022-12-29;16;26,60
2022-12-29;17;33,30
2022-12-29;18;27,21
2022-12-29;19;26,46
2022-12-29;20;25,19
2022-12-29;21;25,01
2022-12-29;22;26,31
2022-12-29;23;21,07
2022-12-30;0;10,26
2022-12-30;1;5,09
2022-12-30;2;3,09
2022-12-30;3;0,65
2022-12-30;4;0,57
2022-12-30;5;4,76
2022-12-30;6;11,19
2022-12-30;7;24,13
2022-12-30;8;27,69
2022-12-30;9;29,08
2022-12-30;10;26,09
2022-12-30;11;24,72
2022-12-30;12;24,13
2022-12-30;13;24,40
2022-12-30;14;26,27
2022-12-30;15;28,66
2022-12-30;16;29,40
2022-12-30;17;30,78
2022-12-30;18;27,92
2022-12-30;19;24,97
2022-12-30;20;19,88
2022-12-30;21;18,35
2022-12-30;22;4,27
2022-12-30;23;0,01
2022-12-31;0;2,00
2022-12-31;1;0,05
2022-12-31;2;0,00
2022-12-31;3;-0,04
2022-12-31;4;-0,03
2022-12-31;5;-0,02
2022-12-31;6;0,00
2022-12-31;7;0,00
2022-12-31;8;0,63
2022-12-31;9;2,05
2022-12-31;10;3,29
2022-12-31;11;4,06
2022-12-31;12;10,07
2022-12-31;13;10,59
2022-12-31;14;15,78
2022-12-31;15;26,23
2022-12-31;16;26,65
2022-12-31;17;25,58
2022-12-31;18;26,17
2022-12-31;19;15,08
2022-12-31;20;11,57
2022-12-31;21;14,89
2022-12-31;22;9,94
2022-12-31;23;4,84
2023-01-01;0;2,01
2023-01-01;1;1,38
2023-01-01;2;0,09
2023-01-01;3;0,08
2023-01-01;4;0,05
2023-01-01;5;0,08
2023-01-01;6;0,09
2023-01-01;7;0,53
2023-01-01;8;2,03
2023-01-01;9;3,10
2023-01-01;10;4,43
2023-01-01;11;6,06
2023-01-01;12;6,06
2023-01-01;13;5,68
2023-01-01;14;17,71
2023-01-01;15;24,11
2023-01-01;16;36,54
2023-01-01;17;46,03
2023-01-01;18;54,23
2023-01-01;19;53,63
2023-01-01;20;48,05
2023-01-01;21;44,68
2023-01-01;22;45,96
2023-01-01;23;35,00
2023-01-02;0;57,91
2023-01-02;1;51,67
2023-01-02;2;52,86
2023-01-02;3;44,16
2023-01-02;4;50,08
2023-01-02;5;70,73
2023-01-02;6;102,56
2023-01-02;7;138,19
2023-01-02;8;145,98
2023-01-02;9;147,05
2023-01-02;10;145,61
2023-01-02;11;143,35
2023-01-02;12;144,38
2023-01-02;13;143,76
2023-01-02;14;148,20
2023-01-02;15;155,34
2023-01-02;16;162,89
2023-01-02;17;170,00
2023-01-02;18;174,74
2023-01-02;19;164,46
2023-01-02;20;153,00
2023-01-02;21;141,67
2023-01-02;22;131,67
2023-01-02;23;118,06
2023-01-03;0;78,81
2023-01-03;1;73,93
2023-01-03;2;73,94
2023-01-03;3;71,44
2023-01-03;4;72,33
2023-01-03;5;77,14
2023-01-03;6;102,48
2023-01-03;7;154,96
2023-01-03;8;163,92
2023-01-03;9;167,07
2023-01-03;10;168,57
2023-01-03;11;169,49
2023-01-03;12;164,50
2023-01-03;13;160,91
2023-01-03;14;163,06
2023-01-03;15;167,73
2023-01-03;16;166,61
2023-01-03;17;170,72
2023-01-03;18;168,93
2023-01-03;19;160,99
2023-01-03;20;149,62
2023-01-03;21;131,05
2023-01-03;22;114,27
2023-01-03;23;93,66
2023-01-04;0;82,88
2023-01-04;1;78,84
2023-01-04;2;69,93
2023-01-04;3;69,26
2023-01-04;4;71,75
2023-01-04;5;81,73
2023-01-04;6;80,11
2023-01-04;7;83,33
2023-01-04;8;86,27
2023-01-04;9;85,37
2023-01-04;10;75,95
2023-01-04;11;81,71
2023-01-04;12;80,89
2023-01-04;13;79,72
2023-01-04;14;80,22
2023-01-04;15;79,74
2023-01-04;16;80,82
2023-01-04;17;86,16
2023-01-04;18;72,28
2023-01-04;19;66,61
2023-01-04;20;62,13
2023-01-04;21;57,26
2023-01-04;22;37,94
2023-01-04;23;30,82
2023-01-05;0;30,03
2023-01-05;1;28,15
2023-01-05;2;27,68
2023-01-05;3;27,76
2023-01-05;4;28,63
2023-01-05;5;39,80
2023-01-05;6;62,70
2023-01-05;7;85,53
2023-01-05;8;93,54
2023-01-05;9;107,92
2023-01-05;10;128,75
2023-01-05;11;139,64
2023-01-05;12;139,99
2023-01-05;13;142,58
2023-01-05;14;149,40
2023-01-05;15;155,20
2023-01-05;16;168,59
2023-01-05;17;190,03
2023-01-05;18;190,00
2023-01-05;19;173,71
2023-01-05;20;160,05
2023-01-05;21;148,62
2023-01-05;22;141,17
2023-01-05;23;127,00
2023-01-06;0;107,21
2023-01-06;1;101,10
2023-01-06;2;96,73
2023-01-06;3;82,34
2023-01-06;4;81,93
2023-01-06;5;84,03
2023-01-06;6;97,25
2023-01-06;7;103,95
2023-01-06;8;108,51
2023-01-06;9;109,92
2023-01-06;10;110,14
2023-01-06;11;110,65
2023-01-06;12;109,91
2023-01-06;13;101,09
2023-01-06;14;113,06
2023-01-06;15;122,81
2023-01-06;16;135,62
2023-01-06;17;150,72
2023-01-06;18;142,11
2023-01-06;19;119,92
2023-01-06;20;107,22
2023-01-06;21;101,02
2023-01-06;22;74,25
2023-01-06;23;71,74
2023-01-07;0;71,67
2023-01-07;1;69,93
2023-01-07;2;69,94
2023-01-07;3;70,95
2023-01-07;4;73,83
2023-01-07;5;75,26
2023-01-07;6;77,82
2023-01-07;7;75,97
2023-01-07;8;79,98
2023-01-07;9;109,31
2023-01-07;10;97,60
2023-01-07;11;86,20
2023-01-07;12;85,79
2023-01-07;13;91,79
2023-01-07;14;80,51
2023-01-07;15;78,94
2023-01-07;16;79,93
2023-01-07;17;78,68
2023-01-07;18;78,38
2023-01-07;19;74,39
2023-01-07;20;66,98
2023-01-07;21;59,99
2023-01-07;22;48,80
2023-01-07;23;35,90
2023-01-08;0;24,44
2023-01-08;1;9,30
2023-01-08;2;9,10
2023-01-08;3;4,16
2023-01-08;4;5,58
2023-01-08;5;9,92
2023-01-08;6;9,02
2023-01-08;7;16,47
2023-01-08;8;27,08
2023-01-08;9;29,08
2023-01-08;10;35,22
2023-01-08;11;47,00
2023-01-08;12;47,00
2023-01-08;13;48,96
2023-01-08;14;54,91
2023-01-08;15;63,49
2023-01-08;16;66,11
2023-01-08;17;69,19
2023-01-08;18;69,91
2023-01-08;19;65,62
2023-01-08;20;60,98
2023-01-08;21;57,41
2023-01-08;22;50,02
2023-01-08;23;46,29
2023-01-09;0;69,04
2023-01-09;1;64,38
2023-01-09;2;60,28
2023-01-09;3;39,41
2023-01-09;4;47,34
2023-01-09;5;68,99
2023-01-09;6;104,56
2023-01-09;7;156,16
2023-01-09;8;175,68
2023-01-09;9;172,89
2023-01-09;10;155,25
2023-01-09;11;156,71
2023-01-09;12;137,19
2023-01-09;13;134,37
2023-01-09;14;140,12
2023-01-09;15;147,40
2023-01-09;16;158,08
2023-01-09;17;171,85
2023-01-09;18;172,51
2023-01-09;19;157,70
2023-01-09;20;145,07
2023-01-09;21;134,62
2023-01-09;22;83,84
2023-01-09;23;80,59
2023-01-10;0;76,05
2023-01-10;1;79,95
2023-01-10;2;78,82
2023-01-10;3;80,06
2023-01-10;4;83,16
2023-01-10;5;91,02
2023-01-10;6;134,81
2023-01-10;7;151,02
2023-01-10;8;161,36
2023-01-10;9;156,57
2023-01-10;10;151,02
2023-01-10;11;142,94
2023-01-10;12;140,07
2023-01-10;13;139,97
2023-01-10;14;141,92
2023-01-10;15;142,42
2023-01-10;16;139,31
2023-01-10;17;142,83
2023-01-10;18;137,08
2023-01-10;19;121,46
2023-01-10;20;105,64
2023-01-10;21;86,53
2023-01-10;22;79,35
2023-01-10;23;55,77
2023-01-11;0;42,03
2023-01-11;1;27,73
2023-01-11;2;25,17
2023-01-11;3;22,57
2023-01-11;4;25,49
2023-01-11;5;26,60
2023-01-11;6;48,54
2023-01-11;7;71,49
2023-01-11;8;72,71
2023-01-11;9;69,96
2023-01-11;10;68,89
2023-01-11;11;69,29
2023-01-11;12;68,86
2023-01-11;13;66,80
2023-01-11;14;69,52
2023-01-11;15;75,91
2023-01-11;16;116,34
2023-01-11;17;128,28
2023-01-11;18;106,48
2023-01-11;19;67,99
2023-01-11;20;65,16
2023-01-11;21;60,01
2023-01-11;22;49,91
2023-01-11;23;43,32
2023-01-12;0;19,88
2023-01-12;1;5,55
2023-01-12;2;4,69
2023-01-12;3;0,10
2023-01-12;4;2,73
2023-01-12;5;24,94
2023-01-12;6;36,01
2023-01-12;7;59,98
2023-01-12;8;65,18
2023-01-12;9;65,03
2023-01-12;10;66,30
2023-01-12;11;66,72
2023-01-12;12;66,60
2023-01-12;13;70,85
2023-01-12;14;73,76
2023-01-12;15;92,89
2023-01-12;16;96,70
2023-01-12;17;109,94
2023-01-12;18;116,62
2023-01-12;19;98,37
2023-01-12;20;74,08
2023-01-12;21;74,50
2023-01-12;22;66,84
2023-01-12;23;42,49
2023-01-13;0;32,64
2023-01-13;1;21,87
2023-01-13;2;16,54
2023-01-13;3;18,46
2023-01-13;4;24,82
2023-01-13;5;30,32
2023-01-13;6;56,09
2023-01-13;7;85,77
2023-01-13;8;95,60
2023-01-13;9;98,23
2023-01-13;10;92,58
2023-01-13;11;84,93
2023-01-13;12;76,53
2023-01-13;13;71,97
2023-01-13;14;75,36
2023-01-13;15;81,82
2023-01-13;16;85,31
2023-01-13;17;96,90
2023-01-13;18;96,20
2023-01-13;19;91,07
2023-01-13;20;84,94
2023-01-13;21;76,89
2023-01-13;22;76,51
2023-01-13;23;68,30
2023-01-14;0;49,71
2023-01-14;1;44,24
2023-01-14;2;45,41
2023-01-14;3;42,25
2023-01-14;4;41,70
2023-01-14;5;41,68
2023-01-14;6;45,10
2023-01-14;7;53,40
2023-01-14;8;53,63
2023-01-14;9;56,89
2023-01-14;10;66,72
2023-01-14;11;65,56
2023-01-14;12;65,39
2023-01-14;13;62,69
2023-01-14;14;66,96
2023-01-14;15;73,97
2023-01-14;16;75,91
2023-01-14;17;73,63
2023-01-14;18;69,51
2023-01-14;19;62,71
2023-01-14;20;51,53
2023-01-14;21;43,68
2023-01-14;22;40,05
2023-01-14;23;35,32
2023-01-15;0;27,40
2023-01-15;1;27,23
2023-01-15;2;24,28
2023-01-15;3;13,00
2023-01-15;4;7,98
2023-01-15;5;4,85
2023-01-15;6;6,05
2023-01-15;7;10,09
2023-01-15;8;14,03
2023-01-15;9;19,07
2023-01-15;10;17,83
2023-01-15;11;11,70
2023-01-15;12;6,93
2023-01-15;13;6,04
2023-01-15;14;6,09
2023-01-15;15;19,10
2023-01-15;16;27,43
2023-01-15;17;30,90
2023-01-15;18;27,61
2023-01-15;19;25,90
2023-01-15;20;12,47
2023-01-15;21;20,79
2023-01-15;22;31,04
2023-01-15;23;32,38
2023-01-16;0;35,35
2023-01-16;1;36,13
2023-01-16;2;36,13
2023-01-16;3;38,57
2023-01-16;4;41,81
2023-01-16;5;45,59
2023-01-16;6;66,81
2023-01-16;7;86,63
2023-01-16;8;89,34
2023-01-16;9;90,96
2023-01-16;10;98,73
2023-01-16;11;99,38
2023-01-16;12;90,00
2023-01-16;13;110,04
2023-01-16;14;137,85
2023-01-16;15;141,17
2023-01-16;16;146,14
2023-01-16;17;129,91
2023-01-16;18;88,91
2023-01-16;19;80,04
2023-01-16;20;65,91
2023-01-16;21;59,69
2023-01-16;22;51,24
2023-01-16;23;46,52
2023-01-17;0;47,13
2023-01-17;1;42,94
2023-01-17;2;42,15
2023-01-17;3;40,80
2023-01-17;4;41,62
2023-01-17;5;45,75
2023-01-17;6;60,17
2023-01-17;7;70,87
2023-01-17;8;73,37
2023-01-17;9;72,62
2023-01-17;10;73,95
2023-01-17;11;76,15
2023-01-17;12;79,96
2023-01-17;13;75,11
2023-01-17;14;72,21
2023-01-17;15;75,57
2023-01-17;16;76,03
2023-01-17;17;76,56
2023-01-17;18;73,46
2023-01-17;19;67,19
2023-01-17;20;60,14
2023-01-17;21;53,73
2023-01-17;22;47,42
2023-01-17;23;43,34
2023-01-18;0;39,85
2023-01-18;1;38,74
2023-01-18;2;38,69
2023-01-18;3;38,32
2023-01-18;4;42,70
2023-01-18;5;52,07
2023-01-18;6;66,80
2023-01-18;7;79,97
2023-01-18;8;82,56
2023-01-18;9;82,51
2023-01-18;10;89,92
2023-01-18;11;130,36
2023-01-18;12;122,94
2023-01-18;13;120,00
2023-01-18;14;123,66
2023-01-18;15;140,00
2023-01-18;16;150,11
2023-01-18;17;160,69
2023-01-18;18;155,15
2023-01-18;19;130,34
2023-01-18;20;120,97
2023-01-18;21;119,90
2023-01-18;22;82,29
2023-01-18;23;75,77
2023-01-19;0;83,56
2023-01-19;1;83,08
2023-01-19;2;82,70
2023-01-19;3;84,92
2023-01-19;4;92,84
2023-01-19;5;104,96
2023-01-19;6;118,22
2023-01-19;7;149,62
2023-01-19;8;159,93
2023-01-19;9;155,88
2023-01-19;10;154,81
2023-01-19;11;138,63
2023-01-19;12;146,47
2023-01-19;13;151,16
2023-01-19;14;155,35
2023-01-19;15;170,33
2023-01-19;16;180,33
2023-01-19;17;173,75
2023-01-19;18;156,61
2023-01-19;19;151,55
2023-01-19;20;145,65
2023-01-19;21;143,66
2023-01-19;22;119,00
2023-01-19;23;106,21
2023-01-20;0;97,89
2023-01-20;1;130,39
2023-01-20;2;118,38
2023-01-20;3;116,53
2023-01-20;4;135,41
2023-01-20;5;145,79
2023-01-20;6;171,79
2023-01-20;7;203,08
2023-01-20;8;229,42
2023-01-20;9;216,38
2023-01-20;10;204,73
2023-01-20;11;196,69
2023-01-20;12;189,26
2023-01-20;13;181,63
2023-01-20;14;182,36
2023-01-20;15;187,39
2023-01-20;16;195,20
2023-01-20;17;203,22
2023-01-20;18;203,40
2023-01-20;19;192,28
2023-01-20;20;171,48
2023-01-20;21;157,11
2023-01-20;22;151,00
2023-01-20;23;108,13
2023-01-21;0;123,01
2023-01-21;1;109,99
2023-01-21;2;104,99
2023-01-21;3;97,57
2023-01-21;4;103,04
2023-01-21;5;98,75
2023-01-21;6;80,14
2023-01-21;7;96,38
2023-01-21;8;142,84
2023-01-21;9;167,54
2023-01-21;10;161,29
2023-01-21;11;151,92
2023-01-21;12;142,89
2023-01-21;13;131,06
2023-01-21;14;131,22
2023-01-21;15;132,64
2023-01-21;16;140,76
2023-01-21;17;173,92
2023-01-21;18;174,60
2023-01-21;19;140,08
2023-01-21;20;134,51
2023-01-21;21;129,34
2023-01-21;22;107,87
2023-01-21;23;89,92
2023-01-22;0;79,40
2023-01-22;1;79,17
2023-01-22;2;73,06
2023-01-22;3;71,45
2023-01-22;4;70,01
2023-01-22;5;62,59
2023-01-22;6;61,42
2023-01-22;7;64,92
2023-01-22;8;86,01
2023-01-22;9;120,99
2023-01-22;10;137,64
2023-01-22;11;124,39
2023-01-22;12;108,59
2023-01-22;13;119,98
2023-01-22;14;151,19
2023-01-22;15;153,71
2023-01-22;16;171,03
2023-01-22;17;191,99
2023-01-22;18;199,13
2023-01-22;19;199,17
2023-01-22;20;174,71
2023-01-22;21;165,25
2023-01-22;22;157,35
2023-01-22;23;146,97
2023-01-23;0;108,55
2023-01-23;1;124,13
2023-01-23;2;91,16
2023-01-23;3;108,50
2023-01-23;4;146,28
2023-01-23;5;146,71
2023-01-23;6;189,96
2023-01-23;7;226,54
2023-01-23;8;251,73
2023-01-23;9;263,74
2023-01-23;10;243,94
2023-01-23;11;224,71
2023-01-23;12;215,65
2023-01-23;13;213,92
2023-01-23;14;214,42
2023-01-23;15;218,99
2023-01-23;16;219,19
2023-01-23;17;242,93
2023-01-23;18;242,12
2023-01-23;19;217,83
2023-01-23;20;198,65
2023-01-23;21;179,60
2023-01-23;22;167,96
2023-01-23;23;70,06
