hour,date,price
21,2022-11-09,"30,95"
22,2022-11-09,"29,55"
23,2022-11-09,"26,83"
0,2022-11-10,"27,59"
1,2022-11-10,"26,00"
2,2022-11-10,"25,76"
3,2022-11-10,"23,68"
4,2022-11-10,"22,18"
5,2022-11-10,"23,89"
6,2022-11-10,"43,17"
7,2022-11-10,"89,47"
8,2022-11-10,"89,66"
9,2022-11-10,"86,05"
10,2022-11-10,"75,57"
11,2022-11-10,"64,69"
12,2022-11-10,"43,51"
13,2022-11-10,"41,09"
14,2022-11-10,"35,29"
15,2022-11-10,"30,76"
16,2022-11-10,"31,14"
17,2022-11-10,"29,97"
18,2022-11-10,"22,46"
19,2022-11-10,"17,42"
20,2022-11-10,"16,40"
21,2022-11-10,"14,13"
22,2022-11-10,"11,68"
23,2022-11-10,"7,52"
0,2022-11-11,"0,95"
1,2022-11-11,"0,29"
2,2022-11-11,"0,00"
3,2022-11-11,"-0,06"
4,2022-11-11,"-0,07"
5,2022-11-11,"0,01"
6,2022-11-11,"0,83"
7,2022-11-11,"2,01"
8,2022-11-11,"3,05"
9,2022-11-11,"3,01"
10,2022-11-11,"3,03"
11,2022-11-11,"3,02"
12,2022-11-11,"2,50"
13,2022-11-11,"2,13"
14,2022-11-11,"2,51"
15,2022-11-11,"2,84"
16,2022-11-11,"5,04"
17,2022-11-11,"6,35"
18,2022-11-11,"4,71"
19,2022-11-11,"2,36"
20,2022-11-11,"1,02"
21,2022-11-11,"0,91"
22,2022-11-11,"0,38"
23,2022-11-11,"-0,01"
0,2022-11-12,"-1,04"
1,2022-11-12,"-1,98"
2,2022-11-12,"-2,05"
3,2022-11-12,"-2,08"
4,2022-11-12,"-2,08"
5,2022-11-12,"-2,03"
6,2022-11-12,"-1,11"
7,2022-11-12,"-0,38"
8,2022-11-12,"0,00"
9,2022-11-12,"0,57"
10,2022-11-12,"0,99"
11,2022-11-12,"1,65"
12,2022-11-12,"1,48"
13,2022-11-12,"1,71"
14,2022-11-12,"1,93"
15,2022-11-12,"2,05"
16,2022-11-12,"4,48"
17,2022-11-12,"7,49"
18,2022-11-12,"6,07"
19,2022-11-12,"9,50"
20,2022-11-12,"5,92"
21,2022-11-12,"5,07"
22,2022-11-12,"5,44"
23,2022-11-12,"5,08"
0,2022-11-13,"10,37"
1,2022-11-13,"11,67"
2,2022-11-13,"13,08"
3,2022-11-13,"14,62"
4,2022-11-13,"16,33"
5,2022-11-13,"17,29"
6,2022-11-13,"19,60"
7,2022-11-13,"22,35"
8,2022-11-13,"25,68"
9,2022-11-13,"32,47"
10,2022-11-13,"36,30"
11,2022-11-13,"38,95"
12,2022-11-13,"42,08"
13,2022-11-13,"38,78"
14,2022-11-13,"35,37"
15,2022-11-13,"38,29"
16,2022-11-13,"146,77"
17,2022-11-13,"187,61"
18,2022-11-13,"197,86"
19,2022-11-13,"165,12"
20,2022-11-13,"146,44"
21,2022-11-13,"137,65"
22,2022-11-13,"138,00"
23,2022-11-13,"119,18"
0,2022-11-14,"97,61"
1,2022-11-14,"84,59"
2,2022-11-14,"68,51"
3,2022-11-14,"36,39"
4,2022-11-14,"37,16"
5,2022-11-14,"45,86"
6,2022-11-14,"147,04"
7,2022-11-14,"200,17"
8,2022-11-14,"203,89"
9,2022-11-14,"166,45"
10,2022-11-14,"142,40"
11,2022-11-14,"129,90"
12,2022-11-14,"143,33"
13,2022-11-14,"165,69"
14,2022-11-14,"202,34"
15,2022-11-14,"212,28"
16,2022-11-14,"212,44"
17,2022-11-14,"254,18"
18,2022-11-14,"217,88"
19,2022-11-14,"187,44"
20,2022-11-14,"156,64"
21,2022-11-14,"100,00"
22,2022-11-14,"21,38"
23,2022-11-14,"17,30"
0,2022-11-15,"27,84"
1,2022-11-15,"25,30"
2,2022-11-15,"21,61"
3,2022-11-15,"18,96"
4,2022-11-15,"20,21"
5,2022-11-15,"23,76"
6,2022-11-15,"27,29"
7,2022-11-15,"71,60"
8,2022-11-15,"88,92"
9,2022-11-15,"95,17"
10,2022-11-15,"99,91"
11,2022-11-15,"95,10"
12,2022-11-15,"89,44"
13,2022-11-15,"83,97"
14,2022-11-15,"82,82"
15,2022-11-15,"69,85"
16,2022-11-15,"56,16"
17,2022-11-15,"79,98"
18,2022-11-15,"43,44"
19,2022-11-15,"27,84"
20,2022-11-15,"23,42"
21,2022-11-15,"18,83"
22,2022-11-15,"17,84"
23,2022-11-15,"15,61"
0,2022-11-16,"18,93"
1,2022-11-16,"17,87"
2,2022-11-16,"17,21"
3,2022-11-16,"17,10"
4,2022-11-16,"17,29"
5,2022-11-16,"18,44"
6,2022-11-16,"22,63"
7,2022-11-16,"28,65"
8,2022-11-16,"34,23"
9,2022-11-16,"28,91"
10,2022-11-16,"31,26"
11,2022-11-16,"32,72"
12,2022-11-16,"29,46"
13,2022-11-16,"28,22"
14,2022-11-16,"29,57"
15,2022-11-16,"29,41"
16,2022-11-16,"31,39"
17,2022-11-16,"49,95"
18,2022-11-16,"40,03"
19,2022-11-16,"24,96"
20,2022-11-16,"25,45"
21,2022-11-16,"24,29"
22,2022-11-16,"23,58"
23,2022-11-16,"20,11"
0,2022-11-17,"36,37"
1,2022-11-17,"23,92"
2,2022-11-17,"16,97"
3,2022-11-17,"14,66"
4,2022-11-17,"14,72"
5,2022-11-17,"17,64"
6,2022-11-17,"42,26"
7,2022-11-17,"61,41"
8,2022-11-17,"85,86"
9,2022-11-17,"72,28"
10,2022-11-17,"60,56"
11,2022-11-17,"59,41"
12,2022-11-17,"57,32"
13,2022-11-17,"57,61"
14,2022-11-17,"57,94"
15,2022-11-17,"61,86"
16,2022-11-17,"64,07"
17,2022-11-17,"74,78"
18,2022-11-17,"60,56"
19,2022-11-17,"49,84"
20,2022-11-17,"44,22"
21,2022-11-17,"37,63"
22,2022-11-17,"39,90"
23,2022-11-17,"32,04"
0,2022-11-18,"78,79"
1,2022-11-18,"74,94"
2,2022-11-18,"71,56"
3,2022-11-18,"69,75"
4,2022-11-18,"79,22"
5,2022-11-18,"85,34"
6,2022-11-18,"101,04"
7,2022-11-18,"121,46"
8,2022-11-18,"137,96"
9,2022-11-18,"134,52"
10,2022-11-18,"119,28"
11,2022-11-18,"110,42"
12,2022-11-18,"107,68"
13,2022-11-18,"106,06"
14,2022-11-18,"107,65"
15,2022-11-18,"117,44"
16,2022-11-18,"132,84"
17,2022-11-18,"155,97"
18,2022-11-18,"157,90"
19,2022-11-18,"119,98"
20,2022-11-18,"109,47"
21,2022-11-18,"109,90"
22,2022-11-18,"107,81"
23,2022-11-18,"83,70"
0,2022-11-19,"122,05"
1,2022-11-19,"116,52"
2,2022-11-19,"119,95"
3,2022-11-19,"119,92"
4,2022-11-19,"119,96"
5,2022-11-19,"121,58"
6,2022-11-19,"123,33"
7,2022-11-19,"145,53"
8,2022-11-19,"155,66"
9,2022-11-19,"181,98"
10,2022-11-19,"176,44"
11,2022-11-19,"198,76"
12,2022-11-19,"182,26"
13,2022-11-19,"187,42"
14,2022-11-19,"208,22"
15,2022-11-19,"227,11"
16,2022-11-19,"243,39"
17,2022-11-19,"281,98"
18,2022-11-19,"287,29"
19,2022-11-19,"260,70"
20,2022-11-19,"240,00"
21,2022-11-19,"232,09"
22,2022-11-19,"213,79"
23,2022-11-19,"199,91"
0,2022-11-20,"200,74"
1,2022-11-20,"179,51"
2,2022-11-20,"182,92"
3,2022-11-20,"176,52"
4,2022-11-20,"170,24"
5,2022-11-20,"175,88"
6,2022-11-20,"180,08"
7,2022-11-20,"194,19"
8,2022-11-20,"200,03"
9,2022-11-20,"215,03"
10,2022-11-20,"212,03"
11,2022-11-20,"217,99"
12,2022-11-20,"210,05"
13,2022-11-20,"198,85"
14,2022-11-20,"205,15"
15,2022-11-20,"224,60"
16,2022-11-20,"241,95"
17,2022-11-20,"267,37"
18,2022-11-20,"273,00"
19,2022-11-20,"266,44"
20,2022-11-20,"244,90"
21,2022-11-20,"215,10"
22,2022-11-20,"212,03"
23,2022-11-20,"162,06"
0,2022-11-21,"136,01"
1,2022-11-21,"136,03"
2,2022-11-21,"144,86"
3,2022-11-21,"140,48"
4,2022-11-21,"150,00"
5,2022-11-21,"164,59"
6,2022-11-21,"270,40"
7,2022-11-21,"316,94"
8,2022-11-21,"324,05"
9,2022-11-21,"308,15"
10,2022-11-21,"296,18"
11,2022-11-21,"307,53"
12,2022-11-21,"299,82"
13,2022-11-21,"302,32"
14,2022-11-21,"332,02"
15,2022-11-21,"333,69"
16,2022-11-21,"334,68"
17,2022-11-21,"335,39"
18,2022-11-21,"315,41"
19,2022-11-21,"291,43"
20,2022-11-21,"252,17"
21,2022-11-21,"220,00"
22,2022-11-21,"199,93"
23,2022-11-21,"155,03"
0,2022-11-22,"122,19"
1,2022-11-22,"112,45"
2,2022-11-22,"99,97"
3,2022-11-22,"84,60"
4,2022-11-22,"90,71"
5,2022-11-22,"104,76"
6,2022-11-22,"152,18"
7,2022-11-22,"224,40"
8,2022-11-22,"242,99"
9,2022-11-22,"209,32"
10,2022-11-22,"214,04"
11,2022-11-22,"224,13"
12,2022-11-22,"212,93"
13,2022-11-22,"211,87"
14,2022-11-22,"209,07"
15,2022-11-22,"224,68"
16,2022-11-22,"212,05"
17,2022-11-22,"219,06"
18,2022-11-22,"193,79"
19,2022-11-22,"181,19"
20,2022-11-22,"156,18"
21,2022-11-22,"153,17"
22,2022-11-22,"149,92"
23,2022-11-22,"137,52"
0,2022-11-23,"127,45"
1,2022-11-23,"123,80"
2,2022-11-23,"109,59"
3,2022-11-23,"107,07"
4,2022-11-23,"113,88"
5,2022-11-23,"120,27"
6,2022-11-23,"139,99"
7,2022-11-23,"149,90"
8,2022-11-23,"165,79"
9,2022-11-23,"170,62"
10,2022-11-23,"172,74"
11,2022-11-23,"166,77"
12,2022-11-23,"162,64"
13,2022-11-23,"161,14"
14,2022-11-23,"175,76"
15,2022-11-23,"179,91"
16,2022-11-23,"186,16"
17,2022-11-23,"218,13"
18,2022-11-23,"165,81"
19,2022-11-23,"154,80"
20,2022-11-23,"139,97"
21,2022-11-23,"125,11"
22,2022-11-23,"125,38"
23,2022-11-23,"113,78"
0,2022-11-24,"138,23"
1,2022-11-24,"124,31"
2,2022-11-24,"121,92"
3,2022-11-24,"117,49"
4,2022-11-24,"125,92"
5,2022-11-24,"149,88"
6,2022-11-24,"207,39"
7,2022-11-24,"293,16"
8,2022-11-24,"309,09"
9,2022-11-24,"294,94"
10,2022-11-24,"295,02"
11,2022-11-24,"289,90"
12,2022-11-24,"272,93"
13,2022-11-24,"269,92"
14,2022-11-24,"272,24"
15,2022-11-24,"300,36"
16,2022-11-24,"315,05"
17,2022-11-24,"322,72"
18,2022-11-24,"299,59"
19,2022-11-24,"285,91"
20,2022-11-24,"261,56"
21,2022-11-24,"229,94"
22,2022-11-24,"217,10"
23,2022-11-24,"173,64"
0,2022-11-25,"187,29"
1,2022-11-25,"175,19"
2,2022-11-25,"163,07"
3,2022-11-25,"151,82"
4,2022-11-25,"159,15"
5,2022-11-25,"177,28"
6,2022-11-25,"225,06"
7,2022-11-25,"297,07"
8,2022-11-25,"307,65"
9,2022-11-25,"282,90"
10,2022-11-25,"280,45"
11,2022-11-25,"263,47"
12,2022-11-25,"256,03"
13,2022-11-25,"272,43"
14,2022-11-25,"290,17"
15,2022-11-25,"318,36"
16,2022-11-25,"327,36"
17,2022-11-25,"349,90"
18,2022-11-25,"337,95"
19,2022-11-25,"314,37"
20,2022-11-25,"274,15"
21,2022-11-25,"259,93"
22,2022-11-25,"263,45"
23,2022-11-25,"220,61"
0,2022-11-26,"207,67"
1,2022-11-26,"205,64"
2,2022-11-26,"194,36"
3,2022-11-26,"195,20"
4,2022-11-26,"193,24"
5,2022-11-26,"202,95"
6,2022-11-26,"209,78"
7,2022-11-26,"222,60"
8,2022-11-26,"258,61"
9,2022-11-26,"273,18"
10,2022-11-26,"257,83"
11,2022-11-26,"253,32"
12,2022-11-26,"249,99"
13,2022-11-26,"237,41"
14,2022-11-26,"257,61"
15,2022-11-26,"264,02"
16,2022-11-26,"288,20"
17,2022-11-26,"315,92"
18,2022-11-26,"306,10"
19,2022-11-26,"270,08"
20,2022-11-26,"232,22"
21,2022-11-26,"208,25"
22,2022-11-26,"195,20"
23,2022-11-26,"169,52"
0,2022-11-27,"141,41"
1,2022-11-27,"132,40"
2,2022-11-27,"122,01"
3,2022-11-27,"99,40"
4,2022-11-27,"99,40"
5,2022-11-27,"105,64"
6,2022-11-27,"125,00"
7,2022-11-27,"132,52"
8,2022-11-27,"135,48"
9,2022-11-27,"147,01"
10,2022-11-27,"149,82"
11,2022-11-27,"159,53"
12,2022-11-27,"155,79"
13,2022-11-27,"151,84"
14,2022-11-27,"157,13"
15,2022-11-27,"158,00"
16,2022-11-27,"165,72"
17,2022-11-27,"174,51"
18,2022-11-27,"174,81"
19,2022-11-27,"163,21"
20,2022-11-27,"152,41"
21,2022-11-27,"127,11"
22,2022-11-27,"98,35"
23,2022-11-27,"83,78"
0,2022-11-28,"126,12"
1,2022-11-28,"126,41"
2,2022-11-28,"122,46"
3,2022-11-28,"115,45"
4,2022-11-28,"116,35"
5,2022-11-28,"120,08"
6,2022-11-28,"147,02"
7,2022-11-28,"182,00"
8,2022-11-28,"204,08"
9,2022-11-28,"206,79"
10,2022-11-28,"227,96"
11,2022-11-28,"233,19"
12,2022-11-28,"232,37"
13,2022-11-28,"232,34"
14,2022-11-28,"232,31"
15,2022-11-28,"232,90"
16,2022-11-28,"245,47"
17,2022-11-28,"249,98"
18,2022-11-28,"241,15"
19,2022-11-28,"219,77"
20,2022-11-28,"202,30"
21,2022-11-28,"190,13"
22,2022-11-28,"177,63"
23,2022-11-28,"141,41"
0,2022-11-29,"209,66"
1,2022-11-29,"204,93"
2,2022-11-29,"209,93"
3,2022-11-29,"209,77"
4,2022-11-29,"209,92"
5,2022-11-29,"222,02"
6,2022-11-29,"259,67"
7,2022-11-29,"386,71"
8,2022-11-29,"443,55"
9,2022-11-29,"445,32"
10,2022-11-29,"445,91"
11,2022-11-29,"435,60"
12,2022-11-29,"418,05"
13,2022-11-29,"424,26"
14,2022-11-29,"446,38"
15,2022-11-29,"450,70"
16,2022-11-29,"460,04"
17,2022-11-29,"501,10"
18,2022-11-29,"486,86"
19,2022-11-29,"452,69"
20,2022-11-29,"390,40"
21,2022-11-29,"329,48"
22,2022-11-29,"290,51"
23,2022-11-29,"273,53"
0,2022-11-30,"268,35"
1,2022-11-30,"259,39"
2,2022-11-30,"256,07"
3,2022-11-30,"254,53"
4,2022-11-30,"261,20"
5,2022-11-30,"283,04"
6,2022-11-30,"332,28"
7,2022-11-30,"434,43"
8,2022-11-30,"478,10"
9,2022-11-30,"478,60"
10,2022-11-30,"474,71"
11,2022-11-30,"482,52"
12,2022-11-30,"449,99"
13,2022-11-30,"450,47"
14,2022-11-30,"464,24"
15,2022-11-30,"458,76"
16,2022-11-30,"478,40"
17,2022-11-30,"503,55"
18,2022-11-30,"495,20"
19,2022-11-30,"465,14"
20,2022-11-30,"413,90"
21,2022-11-30,"344,20"
22,2022-11-30,"309,25"
23,2022-11-30,"265,57"
0,2022-12-01,"285,05"
1,2022-12-01,"284,43"
2,2022-12-01,"277,92"
3,2022-12-01,"268,21"
4,2022-12-01,"271,91"
5,2022-12-01,"283,49"
6,2022-12-01,"353,18"
7,2022-12-01,"450,84"
8,2022-12-01,"463,35"
9,2022-12-01,"460,14"
10,2022-12-01,"453,07"
11,2022-12-01,"446,43"
12,2022-12-01,"437,88"
13,2022-12-01,"446,54"
14,2022-12-01,"464,07"
15,2022-12-01,"463,10"
16,2022-12-01,"458,04"
17,2022-12-01,"484,07"
18,2022-12-01,"469,79"
19,2022-12-01,"457,89"
20,2022-12-01,"430,80"
21,2022-12-01,"379,49"
22,2022-12-01,"332,46"
23,2022-12-01,"297,24"
0,2022-12-02,"306,33"
1,2022-12-02,"294,19"
2,2022-12-02,"291,92"
3,2022-12-02,"291,80"
4,2022-12-02,"293,50"
5,2022-12-02,"306,28"
6,2022-12-02,"352,87"
7,2022-12-02,"413,60"
8,2022-12-02,"442,66"
9,2022-12-02,"433,19"
10,2022-12-02,"427,34"
11,2022-12-02,"409,66"
12,2022-12-02,"403,96"
13,2022-12-02,"384,30"
14,2022-12-02,"307,58"
15,2022-12-02,"288,00"
16,2022-12-02,"281,82"
17,2022-12-02,"370,04"
18,2022-12-02,"326,00"
19,2022-12-02,"304,68"
20,2022-12-02,"252,46"
21,2022-12-02,"277,83"
22,2022-12-02,"269,98"
23,2022-12-02,"248,30"
0,2022-12-03,"232,43"
1,2022-12-03,"229,95"
2,2022-12-03,"226,05"
3,2022-12-03,"220,07"
4,2022-12-03,"225,10"
5,2022-12-03,"237,41"
6,2022-12-03,"244,24"
7,2022-12-03,"245,21"
8,2022-12-03,"248,97"
9,2022-12-03,"267,91"
10,2022-12-03,"288,95"
11,2022-12-03,"293,38"
12,2022-12-03,"280,80"
13,2022-12-03,"278,19"
14,2022-12-03,"279,77"
15,2022-12-03,"292,15"
16,2022-12-03,"299,97"
17,2022-12-03,"302,86"
18,2022-12-03,"294,03"
19,2022-12-03,"275,05"
20,2022-12-03,"264,57"
21,2022-12-03,"263,18"
22,2022-12-03,"257,07"
23,2022-12-03,"241,27"
0,2022-12-04,"230,70"
1,2022-12-04,"219,92"
2,2022-12-04,"231,19"
3,2022-12-04,"210,69"
4,2022-12-04,"209,41"
5,2022-12-04,"213,65"
6,2022-12-04,"211,90"
7,2022-12-04,"223,71"
8,2022-12-04,"255,30"
9,2022-12-04,"281,89"
10,2022-12-04,"293,52"
11,2022-12-04,"299,21"
12,2022-12-04,"297,53"
13,2022-12-04,"294,29"
14,2022-12-04,"296,58"
15,2022-12-04,"298,38"
16,2022-12-04,"314,83"
17,2022-12-04,"336,65"
18,2022-12-04,"295,41"
19,2022-12-04,"292,64"
20,2022-12-04,"261,07"
21,2022-12-04,"269,96"
22,2022-12-04,"257,65"
23,2022-12-04,"240,15"
0,2022-12-05,"205,16"
1,2022-12-05,"191,19"
2,2022-12-05,"179,99"
3,2022-12-05,"177,32"
4,2022-12-05,"163,66"
5,2022-12-05,"244,38"
6,2022-12-05,"263,68"
7,2022-12-05,"297,07"
8,2022-12-05,"288,62"
9,2022-12-05,"300,01"
10,2022-12-05,"313,03"
11,2022-12-05,"328,90"
12,2022-12-05,"323,70"
13,2022-12-05,"320,00"
14,2022-12-05,"335,93"
15,2022-12-05,"410,09"
16,2022-12-05,"420,40"
17,2022-12-05,"444,98"
18,2022-12-05,"422,76"
19,2022-12-05,"417,65"
20,2022-12-05,"382,89"
21,2022-12-05,"325,12"
22,2022-12-05,"296,95"
23,2022-12-05,"285,60"
0,2022-12-06,"290,95"
1,2022-12-06,"271,24"
2,2022-12-06,"269,28"
3,2022-12-06,"271,02"
4,2022-12-06,"280,48"
5,2022-12-06,"301,81"
6,2022-12-06,"370,99"
7,2022-12-06,"451,84"
8,2022-12-06,"444,75"
9,2022-12-06,"448,91"
10,2022-12-06,"453,20"
11,2022-12-06,"450,55"
12,2022-12-06,"453,97"
13,2022-12-06,"446,10"
14,2022-12-06,"458,65"
15,2022-12-06,"453,84"
16,2022-12-06,"461,53"
17,2022-12-06,"479,40"
18,2022-12-06,"453,93"
19,2022-12-06,"418,26"
20,2022-12-06,"368,95"
21,2022-12-06,"319,00"
22,2022-12-06,"304,98"
23,2022-12-06,"267,39"
0,2022-12-07,"264,59"
1,2022-12-07,"235,72"
2,2022-12-07,"203,91"
3,2022-12-07,"199,96"
4,2022-12-07,"230,18"
5,2022-12-07,"259,40"
6,2022-12-07,"281,92"
7,2022-12-07,"379,91"
8,2022-12-07,"405,13"
9,2022-12-07,"394,29"
10,2022-12-07,"378,48"
11,2022-12-07,"355,56"
12,2022-12-07,"379,98"
13,2022-12-07,"343,81"
14,2022-12-07,"408,06"
15,2022-12-07,"436,74"
16,2022-12-07,"454,07"
17,2022-12-07,"419,26"
18,2022-12-07,"400,00"
19,2022-12-07,"388,38"
20,2022-12-07,"408,82"
21,2022-12-07,"327,15"
22,2022-12-07,"293,51"
23,2022-12-07,"272,42"
0,2022-12-08,"295,72"
1,2022-12-08,"280,78"
2,2022-12-08,"269,67"
3,2022-12-08,"269,91"
4,2022-12-08,"275,49"
5,2022-12-08,"299,79"
6,2022-12-08,"328,43"
7,2022-12-08,"406,39"
8,2022-12-08,"447,82"
9,2022-12-08,"454,09"
10,2022-12-08,"447,85"
11,2022-12-08,"446,22"
12,2022-12-08,"448,47"
13,2022-12-08,"448,26"
14,2022-12-08,"454,05"
15,2022-12-08,"456,99"
16,2022-12-08,"462,92"
17,2022-12-08,"498,21"
18,2022-12-08,"459,27"
19,2022-12-08,"454,02"
20,2022-12-08,"433,91"
21,2022-12-08,"352,92"
22,2022-12-08,"320,43"
23,2022-12-08,"286,26"
0,2022-12-09,"325,99"
1,2022-12-09,"299,07"
2,2022-12-09,"293,01"
3,2022-12-09,"289,23"
4,2022-12-09,"294,61"
5,2022-12-09,"310,59"
6,2022-12-09,"358,77"
7,2022-12-09,"455,38"
8,2022-12-09,"474,29"
9,2022-12-09,"474,70"
10,2022-12-09,"471,33"
11,2022-12-09,"484,16"
12,2022-12-09,"481,10"
13,2022-12-09,"470,00"
14,2022-12-09,"476,44"
15,2022-12-09,"473,91"
16,2022-12-09,"463,48"
17,2022-12-09,"507,91"
18,2022-12-09,"473,44"
19,2022-12-09,"451,51"
20,2022-12-09,"440,00"
21,2022-12-09,"376,00"
22,2022-12-09,"329,92"
23,2022-12-09,"308,63"
0,2022-12-10,"302,79"
1,2022-12-10,"296,51"
2,2022-12-10,"282,36"
3,2022-12-10,"278,83"
4,2022-12-10,"276,73"
5,2022-12-10,"280,26"
6,2022-12-10,"288,89"
7,2022-12-10,"306,05"
8,2022-12-10,"344,10"
9,2022-12-10,"396,61"
10,2022-12-10,"419,33"
11,2022-12-10,"412,38"
12,2022-12-10,"398,10"
13,2022-12-10,"375,90"
14,2022-12-10,"377,07"
15,2022-12-10,"393,50"
16,2022-12-10,"420,59"
17,2022-12-10,"449,92"
18,2022-12-10,"442,70"
19,2022-12-10,"420,72"
20,2022-12-10,"361,15"
21,2022-12-10,"323,88"
22,2022-12-10,"307,65"
23,2022-12-10,"285,28"
0,2022-12-11,"300,56"
1,2022-12-11,"287,98"
2,2022-12-11,"288,08"
3,2022-12-11,"272,52"
4,2022-12-11,"268,42"
5,2022-12-11,"269,24"
6,2022-12-11,"280,98"
7,2022-12-11,"279,73"
8,2022-12-11,"293,09"
9,2022-12-11,"320,09"
10,2022-12-11,"326,55"
11,2022-12-11,"345,19"
12,2022-12-11,"347,71"
13,2022-12-11,"324,74"
14,2022-12-11,"328,31"
15,2022-12-11,"336,51"
16,2022-12-11,"361,60"
17,2022-12-11,"413,94"
18,2022-12-11,"430,05"
19,2022-12-11,"412,74"
20,2022-12-11,"383,98"
21,2022-12-11,"335,35"
22,2022-12-11,"323,85"
23,2022-12-11,"306,25"
0,2022-12-12,"280,18"
1,2022-12-12,"242,41"
2,2022-12-12,"240,00"
3,2022-12-12,"240,00"
4,2022-12-12,"240,00"
5,2022-12-12,"276,90"
6,2022-12-12,"382,82"
7,2022-12-12,"505,00"
8,2022-12-12,"532,13"
9,2022-12-12,"501,65"
10,2022-12-12,"505,47"
11,2022-12-12,"497,35"
12,2022-12-12,"489,95"
13,2022-12-12,"482,80"
14,2022-12-12,"506,04"
15,2022-12-12,"534,41"
16,2022-12-12,"545,14"
17,2022-12-12,"573,98"
18,2022-12-12,"545,25"
19,2022-12-12,"495,84"
20,2022-12-12,"473,79"
21,2022-12-12,"399,09"
22,2022-12-12,"338,70"
23,2022-12-12,"199,99"
0,2022-12-13,"298,80"
1,2022-12-13,"260,53"
2,2022-12-13,"244,59"
3,2022-12-13,"243,09"
4,2022-12-13,"272,15"
5,2022-12-13,"308,49"
6,2022-12-13,"368,90"
7,2022-12-13,"499,70"
8,2022-12-13,"571,76"
9,2022-12-13,"553,29"
10,2022-12-13,"518,08"
11,2022-12-13,"505,16"
12,2022-12-13,"482,78"
13,2022-12-13,"506,03"
14,2022-12-13,"552,71"
15,2022-12-13,"570,25"
16,2022-12-13,"590,00"
17,2022-12-13,"665,01"
18,2022-12-13,"595,94"
19,2022-12-13,"522,58"
20,2022-12-13,"452,47"
21,2022-12-13,"353,79"
22,2022-12-13,"321,03"
23,2022-12-13,"283,08"
0,2022-12-14,"271,89"
1,2022-12-14,"270,47"
2,2022-12-14,"268,69"
3,2022-12-14,"278,00"
4,2022-12-14,"279,69"
5,2022-12-14,"311,11"
6,2022-12-14,"368,82"
7,2022-12-14,"494,97"
8,2022-12-14,"539,99"
9,2022-12-14,"569,72"
10,2022-12-14,"565,18"
11,2022-12-14,"568,01"
12,2022-12-14,"526,10"
13,2022-12-14,"515,73"
14,2022-12-14,"514,95"
15,2022-12-14,"528,53"
16,2022-12-14,"545,00"
17,2022-12-14,"590,00"
18,2022-12-14,"557,00"
19,2022-12-14,"520,57"
20,2022-12-14,"487,90"
21,2022-12-14,"396,67"
22,2022-12-14,"351,72"
23,2022-12-14,"328,94"
0,2022-12-15,"300,00"
1,2022-12-15,"290,74"
2,2022-12-15,"279,46"
3,2022-12-15,"270,19"
4,2022-12-15,"274,14"
5,2022-12-15,"289,63"
6,2022-12-15,"338,54"
7,2022-12-15,"439,05"
8,2022-12-15,"490,03"
9,2022-12-15,"489,66"
10,2022-12-15,"474,55"
11,2022-12-15,"452,75"
12,2022-12-15,"410,19"
13,2022-12-15,"396,53"
14,2022-12-15,"455,05"
15,2022-12-15,"469,93"
16,2022-12-15,"485,03"
17,2022-12-15,"500,00"
18,2022-12-15,"499,91"
19,2022-12-15,"485,53"
20,2022-12-15,"439,90"
21,2022-12-15,"367,72"
22,2022-12-15,"336,95"
23,2022-12-15,"305,39"
0,2022-12-16,"296,30"
1,2022-12-16,"288,12"
2,2022-12-16,"280,19"
3,2022-12-16,"270,33"
4,2022-12-16,"282,55"
5,2022-12-16,"296,35"
6,2022-12-16,"347,59"
7,2022-12-16,"470,22"
8,2022-12-16,"543,49"
9,2022-12-16,"565,01"
10,2022-12-16,"546,80"
11,2022-12-16,"547,42"
12,2022-12-16,"498,13"
13,2022-12-16,"474,33"
14,2022-12-16,"467,71"
15,2022-12-16,"465,14"
16,2022-12-16,"478,55"
17,2022-12-16,"505,00"
18,2022-12-16,"490,98"
19,2022-12-16,"467,96"
20,2022-12-16,"400,97"
21,2022-12-16,"334,67"
22,2022-12-16,"307,54"
23,2022-12-16,"271,04"
0,2022-12-17,"277,08"
1,2022-12-17,"269,40"
2,2022-12-17,"243,04"
3,2022-12-17,"232,88"
4,2022-12-17,"228,63"
5,2022-12-17,"228,58"
6,2022-12-17,"231,81"
7,2022-12-17,"241,48"
8,2022-12-17,"291,05"
9,2022-12-17,"299,81"
10,2022-12-17,"302,13"
11,2022-12-17,"281,16"
12,2022-12-17,"270,07"
13,2022-12-17,"254,75"
14,2022-12-17,"266,87"
15,2022-12-17,"283,50"
16,2022-12-17,"305,13"
17,2022-12-17,"327,37"
18,2022-12-17,"316,24"
19,2022-12-17,"242,00"
20,2022-12-17,"231,11"
21,2022-12-17,"229,99"
22,2022-12-17,"197,72"
23,2022-12-17,"184,06"
0,2022-12-18,"169,77"
1,2022-12-18,"160,58"
2,2022-12-18,"155,90"
3,2022-12-18,"132,90"
4,2022-12-18,"134,54"
5,2022-12-18,"118,55"
6,2022-12-18,"127,06"
7,2022-12-18,"171,53"
8,2022-12-18,"204,69"
9,2022-12-18,"192,18"
10,2022-12-18,"212,85"
11,2022-12-18,"195,28"
12,2022-12-18,"185,80"
13,2022-12-18,"219,04"
14,2022-12-18,"229,50"
15,2022-12-18,"239,86"
16,2022-12-18,"233,57"
